"1711","manhattanville","Manhattanville","Manhattanville College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1712","mansfield","Mansfield","Mansfield Univ. of Pennsylvania","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1713","maranatha-baptist","Maranatha Baptist","Maranatha Baptist University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1714","marian-wi","Marian (WI)","Marian University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1715","marietta","Marietta","Marietta College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1716","marist","Marist","Marist College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1717","marquette","Marquette","Marquette University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1718","mars-hill","Mars Hill","Mars Hill University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1719","marshall","Marshall","Marshall University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1720","martin-luther","Martin Luther","Martin Luther College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1721","mary","Mary","University of Mary","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1722","mary-baldwin","Mary Baldwin","Mary Baldwin University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1723","mary-hardin-baylor","Mary Hardin-Baylor","University of Mary Hardin-Baylor","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1724","mary-washington","Mary Washington","University of Mary Washington","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1725","maryland","Maryland","University of Maryland-College Park","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1726","marymount-va","Marymount (VA)","Marymount University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1727","maryville-mo","Maryville (MO)","Maryville University of Saint Louis","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1728","maryville-tn","Maryville (TN)","Maryville College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1729","marywood","Marywood","Marywood University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1730","mass-maritime","Mass. Maritime","Massachusetts Maritime Academy","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1731","massachusetts","Mass-Amherst","University of Massachusetts","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1732","mcdaniel","McDaniel","McDaniel College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1733","mckendree","McKendree","McKendree University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1734","mcla","Mass-Liberal-Arts","Massachusetts College of Liberal Arts","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1735","mcmurry","McMurry","McMurry University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1736","mcneese-st","McNeese St.","McNeese State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1737","md-east-shore","Md.-East. Shore","University of Maryland, Eastern Shore","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1738","me-farmington","Me.-Farmington","University of Maine, Farmington","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1739","me-presque-isle","Me.-Presque Isle","University of Maine at Presque Isle","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1740","medaille","Medaille","Medaille College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1741","medgar-evers","Medgar Evers","Medgar Evers College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1742","memphis","Memphis","University of Memphis","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1743","menlo","Menlo","Menlo College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1744","mercer","Mercer","Mercer University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1745","merchant-marine","Merchant Marine","U.S. Merchant Marine Academy","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1746","mercy","Mercy","Mercy College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1747","mercyhurst","Mercyhurst","Mercyhurst College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1748","meredith","Meredith","Meredith College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1749","merrimack","Merrimack","Merrimack College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1750","messiah","Messiah","Messiah College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1751","methodist","Methodist","Methodist University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1752","metro-st","Metro St.","Metropolitan St. University of Denver","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1753","miami-fl","Miami (Fla.)","University of Miami","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1754","miami-oh","Miami (OH)","Miami University (Ohio)","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1755","michigan","Michigan","University of Michigan","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1756","michigan-st","Michigan St.","Michigan State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1757","michigan-tech","Michigan Tech","Michigan Technological University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1758","middle-tenn","Middle Tenn.","Middle Tennessee State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1759","middlebury","Middlebury","Middlebury College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1760","midwestern-st","MSU Texas","Midwestern State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1761","miles","Miles","Miles College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1762","millersville","Millersville","Millersville University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1763","millikin","Millikin","Millikin University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1764","mills","Mills","Mills College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1765","millsaps","Millsaps","Millsaps College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1766","milwaukee","Milwaukee","University of Wisconsin, Milwaukee","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1767","minn-crookston","Minn.-Crookston","University of Minnesota-Crookston","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1768","minn-duluth","Minn. Duluth","University of Minnesota-Duluth","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1769","minn-morris","Minn.-Morris","University of Minnesota-Morris","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1770","minn-st-mankato","Minn. St. Mankato","Minnesota State University-Mankato","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1771","minn-st-moorhead","Minn. St. Moorhead","Minnesota State Univ.-Moorhead","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1772","minnesota","Minnesota","University of Minnesota","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1773","minot-st","Minot St.","Minot State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1774","misericordia","Misericordia","Misericordia University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1775","mississippi-col","Mississippi Col.","Mississippi College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1776","mississippi-st","Mississippi St.","Mississippi State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1777","mississippi-val","Mississippi Val.","Mississippi Valley State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1778","missouri","Missouri","University of Missouri","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1779","missouri-snt","Missouri S&T","Missouri S&T","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1780","missouri-st","Missouri St.","Missouri State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1781","mit","MIT","MIT","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1782","mitchell","Mitchell","Mitchell College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1783","mo-southern-st","Mo. Southern St.","Missouri Southern St. University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1784","mo-st-louis","Mo.-St. Louis","University of Missouri-St. Louis","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1785","mo-western-st","Mo. Western St.","Missouri Western St. University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1786","molloy","Molloy","Molloy University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1787","monmouth","Monmouth","Monmouth University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1788","monmouth-il","Monmouth (IL)","Monmouth College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1789","mont-st-billings","Mont. St. Billings","Montana St. University Billings","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1790","montana","Montana","University of Montana","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1791","montana-st","Montana St.","Montana State University-Bozeman","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1792","montclair-st","Montclair St.","Montclair State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1793","montevallo","Montevallo","University of Montevallo","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1794","moravian","Moravian","Moravian College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1795","morehead-st","Morehead St.","Morehead State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1796","morehouse","Morehouse","Morehouse College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1797","morgan-st","Morgan St.","Morgan State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1798","morningside","Morningside","Morningside College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1799","morris-brown","Morris Brown","Morris Brown College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1800","mount-holyoke","Mount Holyoke","Mount Holyoke College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1801","mount-ida","Mount Ida","Mount Ida College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1802","mount-olive","Mount Olive","Mount Olive College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1803","mount-union","Mount Union","Mount Union College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1804","msoe","Milwaukee Engr.","Milwaukee School of Engineering","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1805","mt-aloysius","Mt. Aloysius","Mount Aloysius College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1806","mt-mary","Mt. Mary","Mount Mary College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1807","mt-st-joseph","Mount St. Joseph","Mount St. Joseph University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1808","mt-st-mary-ny","Mt. St. Mary (NY)","Mount Saint Mary College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1809","mt-st-marys","Mt. St. Mary's","Mount St. Mary's University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1810","mt-st-vincent","Mt. St. Vincent","University of Mount Saint Vincent","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1811","muhlenberg","Muhlenberg","Muhlenberg College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1812","murray-st","Murray St.","Murray State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1813","muskingum","Muskingum","Muskingum University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1814","navy","Navy","U.S. Naval Academy","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1815","nazareth","Nazareth","Nazareth College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1816","nc-at","North Carolina A&T","North Carolina A&T State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1817","nc-central","North Carolina Central","North Carolina Central University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1818","nc-wesleyan","North Carolina Wesleyan","North Carolina Wesleyan College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1819","neb-kearney","Neb.-Kearney","University of Nebraska-Kearney","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1820","neb-omaha","Omaha","University of Nebraska-Omaha","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1821","neb-wesleyan","Neb. Wesleyan","Nebraska Wesleyan University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1822","nebraska","Nebraska","University of Nebraska-Lincoln","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1823","neumann","Neumann","Neumann University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1824","nevada","Nevada","University of Nevada","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1825","new-england-col","New England Col.","New England College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1826","new-hampshire","New Hampshire","University of New Hampshire","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1827","new-haven","New Haven","University of New Haven","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1828","new-jersey-city","New Jersey City","New Jersey City University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1829","new-mexico","New Mexico","University of New Mexico","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1830","new-mexico-st","New Mexico St.","New Mexico State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1831","new-orleans","New Orleans","University of New Orleans","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1832","new-rochelle","New Rochelle","College of New Rochelle","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1833","new-york-u","New York U.","New York University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1834","newberry","Newberry","Newberry College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1835","newbury","Newbury","Newbury College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1836","newman","Newman","Newman University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1837","niagara","Niagara","Niagara University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1838","nicholls-st","Nicholls St.","Nicholls State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1839","nichols","Nichols","Nichols College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1840","njit","New-Jersey-Tech","New Jersey Institute of Technology","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1841","nm-highlands","New-Mexico-Highlands","New Mexico Highlands University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1842","norfolk-st","Norfolk St.","Norfolk State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1843","north-ala","North Ala.","University of North Alabama","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1844","north-carolina","North Carolina","University of North Carolina","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1845","north-carolina-st","North Carolina St.","North Carolina State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1846","north-central-il","North Central (IL)","North Central College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1847","north-central-mn","North Central (MN)","North Central University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1848","north-dakota","North Dakota","University of North Dakota","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1849","north-dakota-st","North Dakota St.","North Dakota State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1850","north-florida","North Florida","University of North Florida","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1851","north-georgia","North Ga.","University of North Georgia","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1852","north-greenville","North Greenville","North Greenville University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1853","north-park","North Park","North Park University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1854","north-texas","North Texas","University of North Texas","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1855","northeastern","Northeastern","Northeastern University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1856","northeastern-ill","Northeastern Ill.","Northeastern Illinois","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1857","northeastern-st","Northeastern St.","Northeastern State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1858","northern-ariz","Northern Ariz.","Northern Arizona University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1859","northern-colo","Northern Colo.","University of Northern Colorado","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1860","northern-ill","Northern Ill.","Northern Illinois University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1861","northern-ky","Northern Ky.","Northern Kentucky University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1862","northern-mich","Northern Mich.","Northern Michigan University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1863","northern-st","Northern St.","Northern State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1864","northland","Northland","Northland College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1865","northwest-mo-st","Northwest Mo. St.","Northwest Missouri State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1866","northwest-nazarene","Northwest Nazarene","Northwest Nazarene University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1867","northwestern","Northwestern","Northwestern University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1868","northwestern-okla","Northwestern Oklahoma","Northwestern Oklahoma State Univ.","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1869","northwestern-st","Northwestern St.","Northwestern State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1870","northwestern-st-paul","Northwestern-St. Paul","University of Northwestern-St. Paul","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1871","northwood-mi","Northwood (MI)","Northwood University (Michigan)","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1872","norwich","Norwich","Norwich University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1873","notre-dame","Notre Dame","University of Notre Dame","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1874","notre-dame-de-namur","Notre Dame de Namur","Notre Dame de Namur","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1875","notre-dame-md","Notre Dame (MD)","Notre Dame of Maryland University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1876","notre-dame-oh","Notre Dame (OH)","Notre Dame College (Ohio)","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1877","nova-southeastern","Nova Southeastern","Nova Southeastern University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1878","nyack","Nyack","Nyack College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1879","nyit","New-York-Inst","New York Institute of Technology","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1880","oakland","Oakland","Oakland University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1881","oakland-city","Oakland City","Oakland City University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1882","oberlin","Oberlin","Oberlin College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1883","occidental","Occidental","Occidental College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1884","oglethorpe","Oglethorpe","Oglethorpe University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1885","ohio","Ohio","Ohio University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1886","ohio-dominican","Ohio Dominican","Ohio Dominican University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1887","ohio-northern","Ohio Northern","Ohio Northern University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1888","ohio-st","Ohio St.","The Ohio State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1889","ohio-valley","Ohio Valley","Ohio Valley University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1890","ohio-wesleyan","Ohio Wesleyan","Ohio Wesleyan University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1891","okla-baptist","Oklahoma Baptist University","Oklahoma Baptist University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1892","okla-christian","Oklahoma Christian","Oklahoma Christian University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1893","okla-panhandle","Oklahoma Panhandle","Oklahoma Panhandle State Univ.","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1894","oklahoma","Oklahoma","University of Oklahoma","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1895","oklahoma-st","Oklahoma St.","Oklahoma State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1896","old-dominion","Old Dominion","Old Dominion University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1897","old-westbury","Suny-Old-Westbury","SUNY, Old Westbury","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1898","ole-miss","Mississippi","University of Mississippi","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1899","olivet","Olivet","Olivet College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1900","oneonta-st","SUNY Oneonta","SUNY Oneonta","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1901","oral-roberts","Oral Roberts","Oral Roberts University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1902","oregon","Oregon","University of Oregon","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1903","oregon-st","Oregon State","Oregon State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1904","oswego-st","Suny-Oswego","SUNY, Oswego","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1905","otterbein","Otterbein","Otterbein University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1906","ouachita-baptist","Ouachita Baptist","Ouachita Baptist University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1907","ozarks-ar","Ozarks (AR)","University of the Ozarks","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1908","pace","Pace","Pace University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1909","pacific","Pacific","University of the Pacific","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1910","pacific-lutheran","Pacific Lutheran","Pacific Lutheran University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1911","pacific-or","Pacific (OR)","Pacific University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1912","paine","Paine","Paine College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1913","palm-beach-atl","Palm Beach Atl.","Palm Beach Atlantic University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1914","penn","Penn","University of Pennsylvania","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1915","penn-st","Penn State","Penn State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1916","penn-st-abington","Penn St.-Abington","Penn State Abington","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1917","penn-st-altoona","Penn St.-Altoona","Penn State Altoona","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1918","penn-st-behrend","Penn St.-Behrend","Penn State Behrend","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1919","penn-st-berks","Penn St.-Berks","Penn State Berks College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1920","penn-st-brandywine","Penn St. Brandywine","Pennsylvania State University Brandywine","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1921","penn-st-harrisburg","Penn St.-Harrisburg","Penn State Harrisburg","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1922","penn-tech","Penn College","Penn College of Technology","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1923","pepperdine","Pepperdine","Pepperdine University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1924","pfeiffer","Pfeiffer","Pfeiffer University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1925","philadelphia-u","Jefferson University","Thomas Jefferson University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1926","piedmont","Piedmont","Piedmont College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1927","pine-manor","Pine Manor","Pine Manor College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1928","pitt-bradford","Pitt.-Bradford","University of Pittsburgh, Bradford","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1929","pitt-greensburg","Pitt.-Greensburg","University of Pittsburgh-Greensburg","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1930","pitt-johnstown","Pitt.-Johnstown","University of Pittsburgh-Johnstown","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1931","pittsburg-st","Pittsburg State","Pittsburg State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1932","pittsburgh","Pittsburgh","University of Pittsburgh","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1933","plattsburgh-st","Plattsburgh State","Plattsburgh State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1934","plymouth-st","Plymouth St.","Plymouth State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1935","point-loma","Point Loma","Point Loma","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1936","polytechnic-ny","Polytechnic (NY)","Polytechnic Institute of New York University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1937","pomona-pitzer","Pomona-Pitzer","Pomona-Pitzer Colleges","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1938","portland","Portland","University of Portland","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1939","portland-st","Portland St.","Portland State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1940","post","Post","Post University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1941","pr-bayamon","P.R.-Bayamon","University of Puerto Rico-Bayamon","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1942","pr-cayey","P.R.-Cayey","University of Puerto Rico, Cayey","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1943","pr-humacao","P.R.-Humacao","University of Puerto Rico, Humacao","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1944","pr-mayaguez","P.R.-Mayaguez","University of Puerto Rico-Mayaguez Campus","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1945","pr-rio-piedras","P.R.-Rio Piedras","University of Puerto Rico-Rio Piedras","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1946","prairie-view","Prairie View","Prairie View A&M University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1947","pratt-institute","Pratt Institute","Pratt Institute","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1948","presbyterian","Presbyterian","Presbyterian College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1949","presentation","Presentation","Presentation College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1950","princeton","Princeton","Princeton University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1951","principia","Principia","Principia College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1952","providence","Providence","Providence College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1953","puget-sound","Puget Sound","University of Puget Sound","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1954","purchase-st","Purchase","Purchase College-SUNY","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1955","purdue","Purdue","Purdue University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1956","purdue-northwest","Purdue Northwest","Purdue University Northwest","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1957","queens-nc","Queens (NC)","Queens University of Charlotte","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1958","queens-ny","Queens (NY)","Queens College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1959","quincy","Quincy","Quincy University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1960","quinnipiac","Quinnipiac","Quinnipiac University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1961","radford","Radford","Radford University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1962","ramapo","Ramapo","Ramapo College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1963","randolph","Randolph","Randolph College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1964","randolph-macon","Randolph-Macon","Randolph-Macon College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1965","redlands","Redlands","University of Redlands","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1966","regis-co","Regis (CO)","Regis University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1967","regis-ma","Regis College","Regis College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1968","reneau-university","Reneau University","Reneau University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1969","rensselaer","Rensselaer","Rensselaer Polytechnic Institute","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1970","rhode-island","Rhode Island","University of Rhode Island","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1971","rhode-island-col","Rhode Island Col.","Rhode Island College","2025-12-11 13:41:19","2025-12-11 13:41:19"
